age,job,marital,housing,contact,month,day_of_week,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
26,10,2,3,2,7,1,2,999,0,2,93.994,-36.4,4.855,5191,0
32,1,3,3,1,2,1,1,999,0,2,93.444,-36.1,4.966,5228.1,0
31,1,3,3,1,2,4,2,999,0,2,93.444,-36.1,4.963,5228.1,0
29,1,3,3,2,7,5,1,999,0,2,93.994,-36.4,4.857,5191,0
58,2,2,3,2,7,3,3,999,0,2,93.994,-36.4,4.86,5191,0
56,10,2,2,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
23,2,3,3,1,7,1,3,999,1,1,92.893,-46.2,1.25,5099.1,0
50,10,2,3,2,7,1,2,999,0,2,93.994,-36.4,4.864,5191,1
29,1,2,3,1,7,2,1,999,0,2,92.893,-46.2,1.244,5099.1,1
31,1,3,3,1,2,3,3,999,0,2,93.444,-36.1,4.962,5228.1,0
48,4,2,1,1,2,2,1,999,0,2,93.444,-36.1,4.965,5228.1,0
27,2,3,2,1,4,4,4,999,0,2,93.918,-42.7,4.961,5228.1,0
24,10,1,1,1,1,1,1,999,1,1,93.075,-47.1,1.405,5099.1,0
35,10,2,1,2,7,5,3,999,0,2,93.994,-36.4,4.858,5191,0
42,10,2,1,2,5,4,1,999,0,2,94.465,-41.8,4.864,5228.1,0
37,1,2,1,1,7,2,3,999,0,2,92.893,-46.2,1.244,5099.1,0
33,1,2,3,1,2,4,3,999,0,2,93.444,-36.1,4.963,5228.1,0
58,5,2,1,1,2,2,2,999,0,2,93.444,-36.1,4.965,5228.1,0
54,6,2,3,1,4,3,1,999,0,2,93.918,-42.7,4.962,5228.1,0
54,10,2,3,1,8,4,2,999,0,2,93.2,-42,4.153,5195.8,0
39,10,3,1,1,2,2,1,999,0,2,93.444,-36.1,4.965,5228.1,0
48,1,2,1,2,7,3,3,999,0,2,93.994,-36.4,4.86,5191,0
34,2,1,1,1,1,1,5,999,0,2,93.075,-47.1,1.405,5099.1,0
28,2,3,1,1,7,5,3,999,0,2,92.893,-46.2,1.334,5099.1,0
30,1,3,1,1,2,1,1,999,0,2,93.444,-36.1,4.964,5228.1,0
59,6,2,3,2,5,4,8,999,0,2,94.465,-41.8,4.864,5228.1,0
29,1,3,3,1,4,1,2,999,0,2,93.918,-42.7,4.963,5228.1,0
25,1,2,1,2,7,1,1,999,0,2,93.994,-36.4,4.855,5191,0
47,1,1,3,1,10,4,1,999,1,1,92.379,-29.8,0.755,5017.5,0
32,1,2,1,1,2,4,3,999,0,2,93.444,-36.1,4.965,5228.1,0
30,2,2,1,2,5,4,1,999,0,2,94.465,-41.8,4.864,5228.1,0
24,10,3,1,1,9,5,1,999,0,2,92.431,-26.9,0.724,5017.5,0
58,3,2,1,1,10,2,1,999,2,1,94.199,-37.5,0.882,4963.6,0
44,5,2,1,2,7,5,2,999,0,2,93.994,-36.4,4.859,5191,0
36,1,2,3,1,10,4,2,999,0,2,92.379,-29.8,0.819,5017.5,0
33,7,1,3,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
31,2,3,1,1,4,2,6,999,0,2,93.918,-42.7,4.96,5228.1,0
38,1,3,3,2,5,4,1,999,0,2,94.465,-41.8,4.864,5228.1,1
35,5,2,3,1,2,3,4,999,0,2,93.444,-36.1,4.962,5228.1,0
29,2,2,1,1,7,1,2,999,0,2,92.893,-46.2,1.313,5099.1,0
58,5,2,3,1,4,2,1,999,0,2,93.918,-42.7,4.96,5228.1,0
43,2,2,3,2,7,4,3,999,0,2,93.994,-36.4,4.857,5191,0
55,7,2,2,1,2,3,5,999,0,2,93.444,-36.1,4.964,5228.1,0
53,5,2,3,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
38,3,2,3,1,4,1,3,999,0,2,93.918,-42.7,4.957,5228.1,0
36,10,3,1,1,4,3,4,999,0,2,93.918,-42.7,4.958,5228.1,0
56,6,2,1,1,2,4,2,999,0,2,93.444,-36.1,4.965,5228.1,0
32,1,2,1,2,7,3,2,999,0,2,93.994,-36.4,4.86,5191,0
48,2,2,3,2,2,1,2,999,0,2,93.444,-36.1,4.964,5228.1,0
31,10,2,1,2,8,2,4,999,0,2,92.649,-30.1,0.714,5017.5,0
50,7,2,3,1,2,2,1,999,0,2,93.444,-36.1,4.97,5228.1,0
38,8,2,3,2,5,2,7,999,0,2,94.465,-41.8,4.865,5228.1,0
34,1,3,1,2,5,3,16,999,0,2,94.465,-41.8,4.866,5228.1,0
41,2,2,3,1,7,4,1,999,2,1,92.893,-46.2,1.344,5099.1,0
51,5,2,3,1,2,3,1,999,0,2,93.444,-36.1,4.964,5228.1,0
26,1,3,1,2,7,1,2,999,0,2,93.994,-36.4,4.859,5191,1
34,1,3,1,1,10,1,3,3,2,3,92.379,-29.8,0.773,5017.5,1
41,10,2,3,1,1,3,1,999,0,2,93.075,-47.1,1.435,5099.1,0
41,10,2,2,1,5,4,1,4,3,3,92.963,-40.8,1.262,5076.2,1
26,2,2,3,2,5,5,1,999,0,2,94.465,-41.8,4.864,5228.1,0
32,2,2,3,1,7,5,1,999,0,2,92.893,-46.2,1.281,5099.1,1
49,2,2,1,1,7,4,1,999,0,2,92.893,-46.2,1.291,5099.1,0
39,10,2,1,1,2,2,2,999,0,2,93.444,-36.1,4.965,5228.1,0
38,2,2,2,2,5,1,4,999,0,2,94.465,-41.8,4.967,5228.1,0
52,6,1,1,1,4,4,2,999,0,2,93.918,-42.7,4.961,5228.1,0
57,7,2,1,1,4,3,2,999,0,2,93.918,-42.7,4.962,5228.1,1
38,4,2,1,2,5,2,5,999,0,2,94.465,-41.8,4.961,5228.1,0
31,1,2,1,1,7,3,2,999,1,1,92.893,-46.2,1.266,5099.1,0
57,2,2,1,1,4,1,3,999,0,2,93.918,-42.7,4.962,5228.1,0
42,7,2,2,1,7,1,1,999,0,2,92.893,-46.2,1.25,5099.1,0
32,1,2,3,1,4,5,1,999,0,2,93.918,-42.7,4.963,5228.1,0
31,2,2,3,2,7,4,2,999,0,2,93.994,-36.4,4.856,5191,0
32,3,2,3,1,8,3,1,999,0,2,93.2,-42,4.076,5195.8,0
40,5,2,3,2,5,1,1,999,0,2,94.465,-41.8,4.959,5228.1,0
58,2,2,3,2,5,1,2,999,0,2,94.465,-41.8,4.959,5228.1,1
44,1,2,3,2,5,3,1,999,0,2,94.465,-41.8,4.958,5228.1,0
46,3,2,3,2,5,1,1,999,0,2,94.465,-41.8,4.967,5228.1,0
47,1,2,3,1,1,3,2,999,1,1,93.075,-47.1,1.41,5099.1,0
44,5,2,3,1,6,3,1,999,0,2,92.843,-50,1.757,5099.1,0
39,1,2,1,1,8,5,1,999,0,2,93.2,-42,4.12,5195.8,0
38,10,2,3,1,6,3,2,999,0,2,92.843,-50,1.757,5099.1,1
59,2,2,1,2,7,2,1,999,0,2,93.994,-36.4,4.857,5191,0
49,5,1,3,1,2,4,1,999,0,2,92.201,-31.4,0.883,5076.2,0
51,1,2,1,2,5,2,3,999,0,2,92.963,-40.8,1.215,5076.2,0
55,11,2,3,1,8,3,2,999,0,2,93.2,-42,4.076,5195.8,0
49,10,1,3,1,4,3,1,999,0,2,93.918,-42.7,4.958,5228.1,0
44,1,2,3,1,2,4,1,999,0,2,93.444,-36.1,4.968,5228.1,0
29,2,3,3,1,7,5,1,999,0,2,92.893,-46.2,1.281,5099.1,0
49,2,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.857,5191,0
49,10,2,1,2,5,3,1,999,0,2,94.465,-41.8,4.961,5228.1,0
45,1,1,1,1,7,3,3,999,0,2,92.893,-46.2,1.327,5099.1,0
39,2,2,1,2,8,3,2,999,1,1,93.2,-42,4.076,5195.8,0
35,2,2,1,2,7,5,2,999,0,2,93.994,-36.4,4.858,5191,0
55,3,3,1,2,4,5,1,999,0,2,93.918,-42.7,4.963,5228.1,1
30,8,3,1,1,7,2,2,999,0,2,92.893,-46.2,1.244,5099.1,0
26,5,3,3,1,4,5,1,999,0,2,93.918,-42.7,4.962,5228.1,0
37,10,3,3,1,8,1,1,999,1,1,93.2,-42,4.021,5195.8,0
29,7,2,3,2,7,4,1,999,0,2,93.994,-36.4,4.857,5191,0
54,2,2,1,1,7,2,1,999,0,2,92.893,-46.2,1.299,5099.1,0
35,10,2,1,1,2,1,3,999,0,2,92.201,-31.4,0.869,5076.2,0
41,10,3,3,1,7,4,2,999,1,1,92.893,-46.2,1.291,5099.1,0
31,10,2,1,2,7,1,2,999,0,2,93.994,-36.4,4.855,5191,0
30,1,2,1,1,2,2,7,999,0,2,93.444,-36.1,4.963,5228.1,0
43,10,2,3,1,8,4,3,999,1,1,93.2,-42,4.153,5195.8,0
31,2,2,1,2,5,4,8,999,0,2,94.465,-41.8,4.961,5228.1,0
33,1,3,3,2,9,3,3,6,2,3,92.431,-26.9,0.74,5017.5,1
30,5,1,1,2,7,1,4,999,0,2,93.994,-36.4,4.857,5191,0
47,1,3,1,1,2,3,1,999,0,2,93.444,-36.1,4.963,5228.1,0
32,8,2,3,1,7,4,3,999,1,1,92.893,-46.2,1.291,5099.1,0
49,5,2,3,2,4,2,12,999,0,2,93.918,-42.7,4.962,5228.1,0
41,10,2,3,2,5,1,24,999,0,2,94.465,-41.8,4.959,5228.1,0
60,2,2,1,2,7,4,3,999,0,2,93.994,-36.4,4.857,5191,0
42,8,2,3,1,1,2,1,999,0,2,93.075,-47.1,1.405,5099.1,0
39,8,2,3,1,7,3,2,6,3,3,93.876,-40,0.683,5008.7,1
52,1,2,1,1,2,3,1,999,0,2,93.444,-36.1,4.963,5228.1,0
29,2,2,3,1,7,3,4,999,0,2,92.893,-46.2,1.266,5099.1,0
40,2,3,3,1,4,3,1,999,0,2,93.918,-42.7,4.962,5228.1,0
30,8,2,1,2,7,1,2,999,0,2,93.994,-36.4,4.864,5191,0
38,1,2,1,1,7,5,1,999,0,2,92.893,-46.2,1.334,5099.1,0
37,1,2,1,2,7,4,2,999,0,2,93.994,-36.4,4.857,5191,0
60,2,1,1,1,4,5,3,999,0,2,93.918,-42.7,4.963,5228.1,0
26,2,3,3,1,4,2,2,999,0,2,93.918,-42.7,4.96,5228.1,0
37,5,2,1,2,5,3,1,999,0,2,94.465,-41.8,4.961,5228.1,0
56,8,2,1,2,7,1,3,999,0,2,93.994,-36.4,4.857,5191,0
44,10,2,3,1,2,1,2,999,0,2,93.444,-36.1,4.966,5228.1,0
46,1,2,1,1,7,1,2,999,1,1,92.893,-46.2,1.313,5099.1,0
59,1,2,1,2,9,4,1,999,0,2,93.798,-40.4,4.968,5195.8,1
52,8,2,3,1,2,4,5,999,0,2,93.444,-36.1,4.963,5228.1,0
40,10,1,1,1,2,4,4,999,0,2,93.444,-36.1,4.965,5228.1,0
44,8,2,3,2,5,1,3,999,0,2,94.465,-41.8,4.959,5228.1,0
35,5,2,3,1,8,2,1,999,0,2,93.2,-42,4.191,5195.8,0
33,10,2,1,1,2,1,3,999,0,2,93.444,-36.1,4.966,5228.1,0
38,2,2,3,1,7,3,2,999,0,2,92.893,-46.2,1.266,5099.1,0
53,3,2,3,1,1,4,2,999,0,2,93.749,-34.6,0.644,5008.7,1
56,11,1,3,2,7,5,1,999,0,2,93.994,-36.4,4.859,5191,0
48,2,2,3,1,2,5,6,999,0,2,93.444,-36.1,4.964,5228.1,0
45,1,1,3,1,4,1,2,999,0,2,93.918,-42.7,4.962,5228.1,0
56,1,2,1,2,7,1,4,999,0,2,93.994,-36.4,4.857,5191,0
48,5,2,3,1,9,5,1,999,1,1,92.431,-26.9,0.74,5017.5,1
62,1,2,1,2,6,2,2,999,0,2,92.843,-50,1.52,5099.1,1
24,8,3,1,1,4,3,3,999,0,2,93.918,-42.7,4.958,5228.1,1
33,1,3,1,1,9,2,1,999,0,2,92.431,-26.9,0.731,5017.5,0
49,10,1,3,1,6,4,2,999,1,1,93.369,-34.8,0.635,5008.7,0
54,4,2,1,2,9,2,2,999,0,2,92.431,-26.9,0.739,5017.5,0
57,10,1,1,2,5,4,1,999,0,2,94.465,-41.8,4.961,5228.1,0
31,1,3,1,1,8,1,1,999,0,2,93.2,-42,4.021,5195.8,0
51,1,2,3,1,4,3,1,999,0,2,93.918,-42.7,4.963,5228.1,0
35,1,3,1,2,7,2,3,999,0,2,93.994,-36.4,4.857,5191,0
50,10,3,3,2,1,1,1,999,0,2,93.749,-34.6,0.644,5008.7,1
30,1,3,3,1,2,1,1,999,2,1,92.201,-31.4,0.881,5076.2,0
30,2,2,3,1,4,2,2,999,0,2,93.918,-42.7,4.962,5228.1,0
32,2,2,1,2,7,5,3,999,1,1,92.893,-46.2,1.281,5099.1,0
45,2,3,3,1,7,2,7,999,0,2,92.893,-46.2,1.244,5099.1,0
46,1,1,3,1,5,2,1,999,0,2,92.963,-40.8,1.26,5076.2,1
48,2,2,1,2,5,2,4,999,0,2,94.465,-41.8,4.865,5228.1,0
31,3,3,1,1,8,3,3,999,0,2,93.2,-42,4.076,5195.8,0
40,10,2,3,1,7,1,2,999,0,2,92.893,-46.2,1.25,5099.1,0
56,2,4,1,1,1,1,1,999,0,2,93.075,-47.1,1.405,5099.1,0
42,10,2,1,1,7,2,1,999,0,2,92.893,-46.2,1.264,5099.1,1
57,1,1,1,2,8,5,1,999,0,2,93.2,-42,4.663,5195.8,0
47,10,2,1,2,7,1,6,999,0,2,93.994,-36.4,4.859,5191,0
36,10,2,3,1,7,2,1,999,0,2,92.893,-46.2,1.264,5099.1,0
53,8,2,1,2,7,5,1,999,0,2,93.994,-36.4,4.859,5191,0
58,7,2,1,1,2,4,2,999,0,2,93.444,-36.1,4.965,5228.1,0
36,2,2,2,1,8,4,1,999,0,2,93.2,-42,4.153,5195.8,0
35,1,3,3,1,7,3,1,999,1,1,92.893,-46.2,1.266,5099.1,0
34,2,2,3,2,5,3,4,999,0,2,94.465,-41.8,4.961,5228.1,0
41,1,2,1,1,1,1,2,999,1,1,93.075,-47.1,1.479,5099.1,1
30,12,2,1,1,7,2,1,999,0,2,92.893,-46.2,1.354,5099.1,0
30,10,3,3,1,2,5,3,999,0,2,93.444,-36.1,4.964,5228.1,0
37,8,3,3,2,7,4,9,999,0,2,93.994,-36.4,4.856,5191,0
53,8,2,3,2,4,4,2,999,0,2,93.918,-42.7,4.955,5228.1,0
34,8,4,3,1,7,4,2,999,1,1,92.893,-46.2,1.344,5099.1,0
28,1,3,3,1,7,1,4,999,1,1,92.893,-46.2,1.25,5099.1,0
29,3,3,1,2,5,5,1,999,0,2,94.465,-41.8,4.958,5228.1,0
44,1,2,3,1,8,1,4,999,0,2,93.2,-42,4.021,5195.8,0
56,6,2,3,1,4,1,2,999,0,2,92.469,-33.6,1.059,5076.2,1
31,8,3,1,1,4,3,35,999,0,2,93.918,-42.7,4.968,5228.1,0
40,2,3,3,2,5,2,3,999,0,2,94.465,-41.8,4.865,5228.1,0
47,2,2,3,2,7,1,6,6,1,3,92.893,-46.2,1.313,5099.1,0
37,5,3,1,1,7,4,1,999,1,1,92.893,-46.2,1.344,5099.1,0
57,6,2,3,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
37,2,3,1,1,2,5,3,999,0,2,93.444,-36.1,4.964,5228.1,0
52,7,3,3,2,7,3,1,999,0,2,93.994,-36.4,4.86,5191,0
34,1,3,1,1,2,1,3,999,0,2,93.444,-36.1,4.964,5228.1,0
43,8,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.857,5191,0
34,2,3,1,1,6,1,2,999,0,2,93.369,-34.8,0.636,5008.7,0
49,1,2,1,1,8,4,1,999,1,1,93.2,-42,4.153,5195.8,0
25,1,3,3,2,5,5,3,999,0,2,94.465,-41.8,4.962,5228.1,0
38,8,2,1,1,4,3,1,999,0,2,93.918,-42.7,4.968,5228.1,0
40,11,1,1,2,5,3,1,999,0,2,94.465,-41.8,4.866,5228.1,0
31,10,3,1,1,8,4,1,999,1,1,93.2,-42,4.153,5195.8,0
29,10,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.857,5191,0
57,1,2,3,1,4,3,10,999,0,2,93.918,-42.7,4.962,5228.1,0
38,5,2,1,1,7,1,1,999,0,2,92.893,-46.2,1.313,5099.1,0
48,1,3,3,1,8,5,2,999,0,2,93.2,-42,4.12,5195.8,0
32,1,3,1,1,2,5,1,999,0,2,93.444,-36.1,4.965,5228.1,1
30,7,2,3,2,10,2,2,999,0,2,92.379,-29.8,0.771,5017.5,0
52,6,1,3,2,5,3,2,999,0,2,94.465,-41.8,4.961,5228.1,0
34,8,1,1,1,7,1,1,999,0,2,92.893,-46.2,1.25,5099.1,0
60,2,2,3,1,8,4,2,4,1,3,94.767,-50.8,1.035,4963.6,0
37,10,2,1,2,5,3,1,999,0,2,94.465,-41.8,4.961,5228.1,0
47,10,1,3,1,2,5,5,999,0,2,93.444,-36.1,4.964,5228.1,0
57,1,2,3,1,3,5,2,999,0,2,92.713,-33,0.706,5023.5,1
28,1,2,3,1,2,2,3,999,1,1,94.027,-38.3,0.898,4991.6,0
61,1,2,3,1,5,5,2,999,0,2,92.963,-40.8,1.26,5076.2,1
33,1,2,3,1,7,4,1,999,1,1,92.893,-46.2,1.266,5099.1,1
36,10,2,1,2,5,5,9,999,0,2,94.465,-41.8,4.959,5228.1,0
53,8,2,3,2,5,1,4,999,0,2,94.465,-41.8,4.959,5228.1,0
36,2,2,1,2,7,5,2,999,0,2,93.994,-36.4,4.859,5191,0
31,7,2,3,2,5,2,1,999,0,2,94.465,-41.8,4.865,5228.1,0
44,5,1,3,2,5,2,2,999,0,2,94.465,-41.8,4.96,5228.1,0
37,2,2,3,1,7,3,1,999,0,2,92.893,-46.2,1.327,5099.1,0
32,10,3,3,1,2,5,2,999,0,2,93.444,-36.1,4.965,5228.1,0
44,2,2,3,2,7,2,3,999,0,2,93.994,-36.4,4.857,5191,0
29,5,3,3,1,7,1,2,999,1,1,92.893,-46.2,1.313,5099.1,0
37,5,1,1,1,8,2,1,999,1,1,93.2,-42,4.191,5195.8,0
48,6,2,1,1,4,2,2,999,0,2,93.918,-42.7,4.962,5228.1,0
33,8,3,3,1,9,2,2,3,2,3,94.601,-49.5,0.977,4963.6,1
38,2,2,3,2,5,4,1,999,0,2,94.465,-41.8,4.864,5228.1,0
41,2,2,1,1,1,2,3,999,0,2,93.075,-47.1,1.405,5099.1,0
57,4,2,3,2,4,3,3,999,0,2,93.918,-42.7,4.966,5228.1,0
35,2,2,1,2,5,1,3,999,0,2,94.465,-41.8,4.959,5228.1,0
34,2,2,3,1,1,1,1,999,0,2,93.075,-47.1,1.405,5099.1,0
50,3,2,3,2,5,1,2,999,0,2,94.465,-41.8,4.967,5228.1,0
49,5,2,1,1,1,3,1,999,1,1,93.075,-47.1,1.41,5099.1,0
28,2,2,1,1,7,5,1,999,0,2,92.893,-46.2,1.334,5099.1,0
53,1,3,1,1,4,4,1,999,0,2,93.918,-42.7,4.961,5228.1,0
52,1,2,3,1,4,4,2,6,1,3,94.215,-40.3,0.893,4991.6,0
35,1,3,3,2,7,4,4,999,0,2,93.994,-36.4,4.857,5191,0
65,10,2,1,1,10,3,1,999,0,2,94.199,-37.5,0.879,4963.6,0
26,2,2,3,1,1,3,3,999,0,2,93.075,-47.1,1.41,5099.1,0
56,2,1,3,1,4,2,3,999,0,2,93.918,-42.7,4.962,5228.1,0
39,4,2,3,1,8,1,4,999,0,2,93.2,-42,4.021,5195.8,0
23,1,3,3,1,4,2,3,999,0,2,93.918,-42.7,4.96,5228.1,0
32,1,3,1,1,2,3,2,999,0,2,93.444,-36.1,4.968,5228.1,0
35,1,3,3,1,2,3,1,999,0,2,92.201,-31.4,0.883,5076.2,0
50,5,2,1,1,4,3,1,999,0,2,93.918,-42.7,4.962,5228.1,0
52,5,2,2,2,7,1,2,999,0,2,93.994,-36.4,4.855,5191,0
58,6,1,3,2,7,2,4,999,0,2,93.994,-36.4,4.858,5191,0
37,2,1,3,1,8,3,1,999,0,2,93.2,-42,4.076,5195.8,0
34,1,3,1,1,8,3,1,7,2,3,92.649,-30.1,0.714,5017.5,1
54,10,2,3,2,7,5,3,999,0,2,93.994,-36.4,4.858,5191,0
60,1,2,1,1,2,2,1,999,0,2,92.201,-31.4,0.861,5076.2,0
30,2,2,3,1,4,5,1,999,0,2,93.918,-42.7,4.962,5228.1,0
34,2,2,1,1,1,3,1,999,1,1,93.075,-47.1,1.41,5099.1,0
30,2,2,3,2,5,2,3,999,0,2,94.465,-41.8,4.96,5228.1,0
43,2,2,3,2,7,1,2,999,0,2,93.994,-36.4,4.864,5191,0
37,2,2,3,1,7,5,3,999,0,2,92.893,-46.2,1.334,5099.1,0
34,10,2,1,1,7,2,1,999,1,1,92.893,-46.2,1.299,5099.1,0
30,1,2,2,1,8,2,1,999,1,1,92.649,-30.1,0.714,5017.5,0
31,10,2,3,2,8,3,8,999,1,1,93.2,-42,4.076,5195.8,0
41,8,2,3,1,7,5,2,999,0,2,92.893,-46.2,1.281,5099.1,1
48,1,2,1,1,8,3,2,999,0,2,93.2,-42,4.076,5195.8,0
21,9,3,1,1,9,2,1,999,0,2,92.431,-26.9,0.739,5017.5,1
42,1,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.857,5191,0
38,2,2,3,2,4,5,1,999,0,2,93.918,-42.7,4.963,5228.1,0
42,7,2,3,2,7,2,5,999,0,2,93.994,-36.4,4.857,5191,0
40,10,2,3,2,7,3,1,999,0,2,93.994,-36.4,4.86,5191,0
33,1,2,1,2,5,4,2,999,0,2,94.055,-39.8,0.761,4991.6,0
37,1,1,3,1,7,2,1,999,0,2,92.893,-46.2,1.244,5099.1,0
37,2,2,1,2,7,4,14,999,0,2,93.994,-36.4,4.856,5191,0
38,2,3,1,1,6,5,1,999,1,1,93.369,-34.8,0.655,5008.7,1
52,5,1,1,1,8,2,1,999,0,2,93.2,-42,4.191,5195.8,0
44,10,3,3,1,2,1,3,999,0,2,93.444,-36.1,4.963,5228.1,0
38,10,3,1,2,7,5,1,999,0,2,93.994,-36.4,4.857,5191,0
24,8,3,3,2,5,5,1,999,0,2,94.465,-41.8,4.962,5228.1,0
32,10,3,3,1,4,3,1,999,0,2,93.918,-42.7,4.968,5228.1,0
32,8,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.857,5191,0
44,8,2,1,1,5,2,1,999,0,2,92.963,-40.8,1.26,5076.2,1
39,8,3,3,1,8,3,3,999,0,2,93.2,-42,4.076,5195.8,0
57,2,2,3,1,4,1,1,999,0,2,93.918,-42.7,4.962,5228.1,0
50,1,2,3,1,1,1,1,999,0,2,93.075,-47.1,1.4,5099.1,1
50,8,2,3,2,7,5,1,999,0,2,93.994,-36.4,4.857,5191,1
36,5,2,3,1,2,1,4,999,0,2,93.444,-36.1,4.964,5228.1,0
40,8,1,1,2,5,1,2,999,0,2,94.465,-41.8,4.959,5228.1,0
47,2,2,3,2,7,3,1,999,0,2,93.994,-36.4,4.855,5191,0
36,9,3,3,1,7,2,2,999,0,2,92.893,-46.2,1.244,5099.1,0
33,1,3,3,1,2,4,1,999,0,2,93.444,-36.1,4.963,5228.1,0
27,1,3,3,1,4,2,1,999,0,2,93.918,-42.7,4.96,5228.1,0
60,6,2,1,1,2,2,2,999,0,2,93.444,-36.1,4.97,5228.1,0
37,3,2,3,2,8,2,1,999,0,2,93.2,-42,4.191,5195.8,0
35,5,2,3,2,8,4,1,999,0,2,93.2,-42,4.153,5195.8,0
49,1,2,3,1,7,5,3,999,0,2,92.893,-46.2,1.281,5099.1,0
40,1,1,1,2,4,5,5,999,0,2,93.918,-42.7,4.963,5228.1,0
43,2,2,3,1,7,4,1,999,0,2,92.893,-46.2,1.344,5099.1,0
47,1,2,1,1,2,5,1,4,2,3,94.027,-38.3,0.9,4991.6,1
33,5,2,1,1,2,2,3,999,0,2,93.444,-36.1,4.965,5228.1,0
40,1,3,1,2,5,1,1,999,0,2,94.465,-41.8,4.967,5228.1,0
58,2,2,3,1,4,2,2,999,0,2,93.918,-42.7,4.96,5228.1,0
46,10,1,3,1,4,4,5,999,0,2,93.918,-42.7,4.961,5228.1,0
38,2,2,3,2,7,2,2,999,0,2,93.994,-36.4,4.858,5191,0
47,8,1,1,2,7,5,1,999,0,2,93.994,-36.4,4.856,5191,0
59,1,2,3,1,2,1,1,999,0,2,93.444,-36.1,4.964,5228.1,0
35,8,2,1,2,5,3,1,999,0,2,94.465,-41.8,4.958,5228.1,0
29,1,3,3,1,2,4,5,999,0,2,93.444,-36.1,4.963,5228.1,0
50,5,2,3,1,8,1,1,999,1,1,93.2,-42,4.021,5195.8,0
39,5,1,3,1,8,3,6,999,1,1,93.2,-42,4.076,5195.8,0
32,1,3,1,1,7,1,4,999,0,2,92.893,-46.2,1.25,5099.1,0
31,10,2,1,2,7,5,2,999,0,2,93.994,-36.4,4.857,5191,0
24,8,2,3,2,5,2,6,999,0,2,94.465,-41.8,4.96,5228.1,0
41,8,2,3,2,5,4,1,999,0,2,94.465,-41.8,4.961,5228.1,0
22,8,3,3,2,5,2,2,999,0,2,92.963,-40.8,1.26,5076.2,0
28,7,3,1,1,5,2,2,999,0,2,92.963,-40.8,1.266,5076.2,0
41,1,2,3,2,4,5,3,999,0,2,93.918,-42.7,4.962,5228.1,0
36,2,2,1,1,4,3,1,999,0,2,93.918,-42.7,4.963,5228.1,0
53,1,1,3,1,6,3,1,999,1,1,93.369,-34.8,0.65,5008.7,0
28,3,2,3,2,7,5,1,999,0,2,93.994,-36.4,4.859,5191,0
62,5,1,1,1,2,2,1,999,0,2,92.201,-31.4,0.861,5076.2,1
52,1,1,3,1,4,4,9,999,0,2,93.918,-42.7,4.962,5228.1,0
28,1,1,3,1,7,3,1,999,0,2,92.893,-46.2,1.327,5099.1,1
29,2,3,1,2,8,1,2,999,0,2,93.2,-42,4.021,5195.8,0
39,2,1,3,2,7,4,6,999,0,2,93.994,-36.4,4.856,5191,0
39,10,3,1,1,9,1,1,999,0,2,92.431,-26.9,0.72,5017.5,1
60,1,2,3,1,1,3,1,999,0,2,93.075,-47.1,1.365,5099.1,1
33,10,2,3,2,7,2,3,999,0,2,92.893,-46.2,1.354,5099.1,0
32,2,2,1,1,8,5,2,999,0,2,93.2,-42,4.12,5195.8,0
49,7,2,3,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
31,1,2,1,2,7,5,3,999,0,2,93.994,-36.4,4.857,5191,0
27,4,2,3,1,4,1,2,999,0,2,93.918,-42.7,4.963,5228.1,0
38,8,2,1,1,1,4,2,999,0,2,93.075,-47.1,1.384,5099.1,0
31,1,2,1,1,2,3,3,999,0,2,93.444,-36.1,4.968,5228.1,0
40,5,3,1,1,4,5,4,999,0,2,93.918,-42.7,4.963,5228.1,0
28,1,2,3,1,8,4,5,999,0,2,92.649,-30.1,0.715,5017.5,1
56,1,2,1,1,10,3,1,999,0,2,92.379,-29.8,0.778,5017.5,0
35,1,3,1,1,4,1,2,999,0,2,93.918,-42.7,4.963,5228.1,0
56,5,2,3,1,8,1,2,999,1,1,93.2,-42,4.021,5195.8,0
35,10,1,3,1,2,4,2,999,0,2,93.444,-36.1,4.966,5228.1,0
46,1,1,3,1,7,1,1,999,1,1,92.893,-46.2,1.313,5099.1,0
32,2,2,3,1,7,5,1,999,0,2,92.893,-46.2,1.334,5099.1,0
45,8,3,1,2,1,1,1,999,0,2,93.075,-47.1,1.405,5099.1,1
34,5,1,3,2,7,3,5,999,0,2,93.994,-36.4,4.855,5191,0
56,4,1,3,1,8,3,1,999,1,1,93.2,-42,4.076,5195.8,0
39,10,3,1,1,4,2,2,999,0,2,93.918,-42.7,4.96,5228.1,1
24,12,3,3,1,5,4,1,3,2,3,92.963,-40.8,1.262,5076.2,0
50,5,3,3,2,7,1,2,999,0,2,93.994,-36.4,4.855,5191,0
